,File Name,Candidate,Sentence,Propaganda Segments,Loaded_Language,"Name_Calling,Labeling",Repetition,"Exaggeration,Minimisation",Doubt,Appeal_to_fear-prejudice,Flag-Waving,Causal_Oversimplification,Slogans,Appeal_to_Authority,Black-and-White_Fallacy,Thought-terminating_Cliches,"Whataboutism,Straw_Men,Red_Herring","Obfuscation,Intentional_Vagueness,Confusion","Bandwagon,Reductio_ad_hitlerum",Num Prop
1413,DT2500_3000.txt,DT,".@bobvanderplaats is a total phony and con man. When I wouldn't give him free hotel rooms and much more, he endorsed Cruz. @foxandfriends","a total phony: Name_Calling,Labeling",,1,,,,,,,,,,,,,,1.0
1414,DT2500_3000.txt,DT,".@bobvanderplaats is a total phony and dishonest guy. Asked me for expensive hotel rooms, free (and more). I said pay and he endorsed Cruz!","a total phony and dishonest guy: Name_Calling,Labeling",,1,,,,,,,,,,,,,,1.0
1415,DT2500_3000.txt,DT,"The Cruz campaign issued a dishonest and deceptive get out the vote ad calling voters ""in violation."" They are now under investigation. Bad!",dishonest and deceptive: Loaded_Language,1,,,,,,,,,,,,,,,1.0
1416,DT2500_3000.txt,DT,MAKE AMERICA GREAT AGAIN! #IACaucus #CaucusForTrump https://t.co/nU39QHzxxX https://t.co/IrrzLCa2ev,Bad! MAKE AMERICA GREAT AGAIN: Slogans,,,,,,,,,1,,,,,,,1.0
1417,DT2500_3000.txt,DT,Hillary Clinton is a major national security risk. Not presidential material!,"watching stupidity: Loaded_Language, ""we will MAKE AMERICA GREAT AGAIN"": Repetition, ""Hillary Clinton is a major national security risk. Not presidential material"": Doubt",1,,,,,,,,,,,,,,,3.0
1418,DT2500_3000.txt,DT,"THANK YOU to all of the incredible volunteers, behind the scenes in Iowa! #CaucusForTrump https://t.co/osvIsBwAgX https://t.co/EY0wNYv9XD",incredible volunteers: Loaded_Language,1,,,,,,,,,,,,,,,1.0
1419,DT2500_3000.txt,DT,"""@gigglemitz: @GeraldoRivera @FoxNews damn fox is really acting like a baby today. I guess Trump got under their skin - pretty biased!",damn fox is really acting like a baby: Loaded_Language,1,,,,,,,,,,,,,,,1.0
1420,DT2500_3000.txt,DT,"""@classyexplorer: @oreillyfactor @DRUDGE So Bill if America was SO LONGING to learn more about candidates why the 50 percent audience loss?""","Trump got under their skin: Loaded_Language, ""pretty biased"": Loaded_Language",2,,,,,,,,,,,,,,,2.0
1421,DT2500_3000.txt,DT,Looking forward to a great weekend in Iowa! #IACaucus #CaucusForTrump Tickets: https://t.co/nU39QHzxxX https://t.co/xZlwspf6xe,"""why the 50 percent audience loss?"""""": Doubt",,,,,1,,,,,,,,,,,1.0
1422,DT2500_3000.txt,DT,".@FoxNews is the only network that does not even mention my very successful event last night. $6,000,000 raised in one hour for our VETS.",is the only network that does not even mention my very successful event last night: Doubt,,,,,1,,,,,,,,,,,1.0
1423,DT2500_3000.txt,DT,"Amazing that Ted Cruz can't even get a Senator like @BenSasse, who is easy, to endorse him. Not one Senator is endorsing Canada Ted!",Amazing that Ted Cruz can't: Doubt,,,,,1,,,,,,,,,,,1.0
1424,DT2500_3000.txt,DT,.@BenSasse looks more like a gym rat than a U.S. Senator. How the hell did he ever get elected? @greta,"Not one Senator: Exaggeration,Minimisation, ""looks more like a gym rat than a U.S. Senator. How the hell did he ever get elected"": Doubt",,,,1,,,,,,,,,,,,2.0
1425,DT2500_3000.txt,DT,The great State of Nebraska can do much better than @BenSasse as your Senator. Saw him on @greta - totally ineffective. Wants paid for pols.,The great State of Nebraska can do much better than @BenSasse as your Senator: Flag-Waving,,,,,,,1,,,,,,,,,1.0
1426,DT2500_3000.txt,DT,"The new e-mail release is a disaster for Hillary Clinton. At a minimum, how can someone with such bad judgement be our next president?","totally ineffective. Wants paid for pols: Doubt, ""disaster"": Loaded_Language",,,,,1,,,,,,,,,,,2.0
1427,DT2500_3000.txt,DT,Thank you for all of your support Iowa! #MakeAmericaGreatAgain #Trump2016 #IACaucus finder: https://t.co/ANvTcZqfOq https://t.co/fQAxuMe01b,"how can someone with such bad judgement be our next president? Thank you for all of your support Iowa: Doubt, ""MakeAmericaGreatAgain"": Repetition",,,,,1,,,,,,,,,,,2.0
1428,DT2500_3000.txt,DT,"Thank you, America! #Trump2016 Via @DRUDGE_REPORT https://t.co/hVa0gJiBNz","Thank you, America: Repetition",,,1,,,,,,,,,,,,,1.0
1429,DT2500_3000.txt,DT,"Thank you- Nashua, New Hampshire! #MakeAmericaGreatAgain #Trump2016 https://t.co/NpJGvQwYU5 https://t.co/9h8CgrCXGB",MakeAmericaGreatAgain: Repetition,,,1,,,,,,,,,,,,,1.0
1430,DT2500_3000.txt,DT,"Iowa was amazing last night. The event could not have worked out better. We raised $6,000,000 for our great vets. They were so happy &amp; proud","Fun: Loaded_Language, ""event could not have worked out better"": Exaggeration,Minimisation",1,,,,,,,,,,,,,,,2.0
1431,DT2500_3000.txt,DT,#IACaucus • 2/1/2016 • 6:30pm #MakeAmericaGreatAgain! Iowa caucus finder: https://t.co/ANvTcZqfOq #GOPDebate https://t.co/HLuyCcuLcp,"Thank you, America: Repetition, ""MakeAmericaGreatAgain"": Repetition",,,2,,,,,,,,,,,,,2.0
1432,DT2500_3000.txt,DT,"An unbelievable night in Iowa with our great Veterans! We raised $6,000,000.00 while the politicians talked! #GOPDebate",unbelievable: Loaded_Language,1,,,,,,,,,,,,,,,1.0
1433,DT2500_3000.txt,DT,"Watching biased Charles @krauthammer, a @FoxNews flunky who didn't know that I won every debate, in particular- the last one. Check polls!","biased Charles @krauthammer: Name_Calling,Labeling, ""a @FoxNews flunky"": Name_Calling,Labeling",,2,,,,,,,,,,,,,,2.0
1434,DT2500_3000.txt,DT,It is my great honor to support our Veterans with you! You can join me now. Thank you! #Trump4Vets https://t.co/UVn3kUd2DV,"great honor: Exaggeration,Minimisation",,,,1,,,,,,,,,,,,1.0
1435,DT2500_3000.txt,DT,Being politically correct takes too much time. We have too much to get done! #Trump2016 https://t.co/8icSqEombg https://t.co/fkgkcVxVo7,We have too much to get done: Thought-terminating_Cliches,,,,,,,,,,,,1,,,,1.0
1436,DT2500_3000.txt,DT,"The ""debate"" tonight will be a total disaster - low ratings with advertisers and advertising rates dropping like a rock. I hate to see this.","Pathetic attempt to bribe: Loaded_Language, ""total disaster"": Exaggeration,Minimisation",1,,,,,,,,,,,,,,,2.0
1437,DT2500_3000.txt,DT,"""@laurencristmann: @realDonaldTrump why do they have so many debates this year?? Also, why is Cruz still allowed to run, he's not eligible""",dropping like a rock: Loaded_Language,1,,,,,,,,,,,,,,,1.0
1438,DT2500_3000.txt,DT,"""@hollywoodJV: @realDonaldTrump Mr. Trump, why does Cruz hate Canada so much. He should embrace his roots, it's a great country"" So true!","why does Cruz hate Canada so much. He should embrace his roots, it's a great country: Flag-Waving",,,,,,,1,,,,,,,,,1.0
1439,DT2500_3000.txt,DT,"""@Rick_Gobbi: @realDonaldTrump ...Hold up a mirror so the network cameras show how big the crowd is."" GREAT IDEA!",Great: Repetition,,,1,,,,,,,,,,,,,1.0
1440,DT2500_3000.txt,DT,"""@_HankRearden: I respected Cruz ppl until this lie. We're just tired of it from your side. 1949z @steph93065 https://t.co/4K3u8JURiH"" NO!","Sounds like the advertisers want Trump, he knows what he is doing: Causal_Oversimplification, ""We're just tired of it from your side"": Appeal_to_fear-prejudice",,,,,,,,1,,,,,,,,2.0
1441,DT2500_3000.txt,DT,"""@dukeofbc: @megynkelly debate Cruz one on one. I would just tell him that you were to busy running for the President of USA, not Canada""","""NO! """""": Loaded_Language",1,,,,,,,,,,,,,,,1.0
1442,DT2500_3000.txt,DT,"""@CJCboi: @DRJAMESCABOT @realDonaldTrump @DanScavino @Carolde @PlaysTrumpCard Checked YOUR wallet lately, Mr Ailes?""","""to busy running for the President of USA, not Canada"""" """""": Flag-Waving",,,,,,,1,,,,,,,,,1.0
1443,DT2500_3000.txt,DT,"""@HaloOneForTrump: @foxnews takes #YUGE hit on advertising revenues by screwing with @realDonaldTrump ROFL! https://t.co/ndyHNiUdks""","""Checked YOUR wallet lately, Mr Ailes?"""""": Doubt, ""YUGE hit"": Loaded_Language",,,,,1,,,,,,,,,,,2.0
1444,DT2500_3000.txt,DT,"""@Davejager1: @creta_r 9 pm channel 70 CNN I will be watching Trump tonight. Want to have a person in the White House that takes no BS.""",screwing with @realDonaldTrump ROFL: Loaded_Language,1,,,,,,,,,,,,,,,1.0
1445,DT2500_3000.txt,DT,"""@gene70: @FireFlyFury @megynkelly @realDonaldTrump And this is the bimbo that's asking presidential questions? https://t.co/oU1uUGnuWb""","Big donors: Name_Calling,Labeling",,1,,,,,,,,,,,,,,1.0
1446,DT2500_3000.txt,DT,"""@splashpoint50: @realDonaldTrump Our ReTrumplican Trump support group of 9500 members say 97% will not watch the debate tonight!""",this is the bimbo that's asking presidential questions: Doubt,,,,,1,,,,,,,,,,,1.0
1447,DT2500_3000.txt,DT,FOX debate advertising rates falling like a rock! Tune into my special event for the Veterans at 9pm EST!,Wow- what an honor: Loaded_Language,1,,,,,,,,,,,,,,,1.0
1448,DT2500_3000.txt,DT,"Thank you- Lexington, South Carolina! #Trump2016 #MakeAmericaGreatAgain https://t.co/jaiRNIyYGL https://t.co/upAo2eDDVB",falling like a rock: Loaded_Language,1,,,,,,,,,,,,,,,1.0
1449,DT2500_3000.txt,DT,"It was the childishly written &amp; taunting PR statement by Fox that made me not do the debate, more so than lightweight reporter, @megynkelly.","MakeAmericaGreatAgain: Repetition, ""childishly written &amp; taunting PR statement"": Loaded_Language",,,1,,,,,,,,,,,,,2.0
1450,DT2500_3000.txt,DT,I will be interviewed on @oreillyfactor tonight at 8:00 P.M. (Eastern). Enjoy!,"lightweight reporter: Name_Calling,Labeling",,1,,,,,,,,,,,,,,1.0
1451,DT2500_3000.txt,DT,The statement put out yesterday by @FoxNews was a disgrace to good broadcasting and journalism. Who would ever say something so nasty &amp; dumb,"the guy is fantastic: Loaded_Language, ""a disgrace to good broadcasting and journalism"": Name_Calling,Labeling",1,,,,,,,,,,,,,,,2.0
1452,DT2500_3000.txt,DT,"I refuse to call Megyn Kelly a bimbo, because that would not be politically correct. Instead I will only call her a lightweight reporter!","bimbo: Name_Calling,Labeling",,1,,,,,,,,,,,,,,1.0
1453,DT2500_3000.txt,DT,CBS's FACE THE NATION - Posts Largest Audience Since 2001 #Trump2016 #MakeAmericaGreatAgain https://t.co/TzZx97FU1n,"a lightweight reporter: Name_Calling,Labeling",,1,,,,,,,,,,,,,,1.0
1454,DT2500_3000.txt,DT,Pathetic attempt by @foxnews to try and build up ratings for the #GOPDebate. Without me they'd have no ratings! https://t.co/2bx54VKpQh,"MakeAmericaGreatAgain: Repetition, ""Pathetic attempt"": Loaded_Language",,,1,,,,,,,,,,,,,2.0
1455,DT2500_3000.txt,DT,"Thank you, America! #MakeAmericaGreatAgain #Trump2016 https://t.co/7xxWD0au9H",Without me they'd have no ratings: Causal_Oversimplification,,,,,,,,1,,,,,,,,1.0
1456,DT2500_3000.txt,DT,"""Trump shows complete domination of Facebook conversation"" https://t.co/tPiIyk4Dyc","Thank you, America: Repetition, ""MakeAmericaGreatAgain"": Repetition",,,2,,,,,,,,,,,,,2.0
1457,DT2500_3000.txt,DT,"""Minorities Line Up Behind Donald Trump"" #Trump2016 https://t.co/ClcvOgWOMy",complete: Slogans,,,,,,,,,1,,,,,,,1.0
1458,DT2500_3000.txt,DT,"Great honor- Rev. Jerry Falwell Jr. of Liberty University, one of the most respected religious leaders in our nation, has just endorsed me!","a bad guy: Name_Calling,Labeling",,1,,,,,,,,,,,,,,1.0
1459,DT2500_3000.txt,DT,"For the great people of Iowa, find your #IACaucus location at https://t.co/ANvTcZqfOq - so important to vote! #MakeAmericaGreatAgain","MakeAmericaGreatAgain: Repetition, ""great people"": Repetition",,,2,,,,,,,,,,,,,2.0
1460,DT2500_3000.txt,DT,Why doesn't phony @bobvanderplaats tell his followers all the times he asked for him and his family to stay at my hotels-didn't like paying,"so important to vote: Repetition, ""MakeAmericaGreatAgain"": Repetition",,,2,,,,,,,,,,,,,2.0
1461,DT2500_3000.txt,DT,I will end common core. It's a disaster. https://t.co/d83XYrqZ3m #MakeAmericaGreatAgain #Trump2016 https://t.co/r0Sc6zm80I,disaster: Loaded_Language,1,,,,,,,,,,,,,,,1.0
1462,DT2500_3000.txt,DT,"""@puttster71: @bobvanderplaats The next president isn't on ur stage. @realDonaldTrump is the next president.""",MakeAmericaGreatAgain: Repetition,,,1,,,,,,,,,,,,,1.0
1463,DT2500_3000.txt,DT,"""@realDonaldTrump hits new heights in national poll at 41%"" https://t.co/1Tzszrkh4j","DELUDED: Loaded_Language, """"NO ONE LIKES HIM. VOTE TRUMP INSTEAD!"""""""": Slogans",1,,,,,,,,,,,,,,,2.0
1464,DT2500_3000.txt,DT,"I will be doing @GMA @GStephanopoulos this morning at around 7:00. Likewise, I will be doing @Morning_Joe at around 7:00. Figure it out!","""they are going to treat Trump unfair"""""": Doubt",,,,,1,,,,,,,,,,,1.0
1465,DT2500_3000.txt,DT,"""@Sharp_Trident: A huge disappointment to see @megynkelly constantly attack DonaldTrump. It has become almost unbearable to watch her show.""","huge disappointment: Exaggeration,Minimisation",,,,1,,,,,,,,,,,,1.0
1466,DT2500_3000.txt,DT,"""@WhiteJacketPink: @MyPresidentme @realDonaldTrump just google glenn beck bio. U can tell no education, very poorly written.","constantly: Exaggeration,Minimisation, """"It has become almost unbearable to watch her show."""""""": Exaggeration,Minimisation",,,,2,,,,,,,,,,,,2.0
1467,DT2500_3000.txt,DT,"""@Crusade4Honesty: @BornToBeGOP @megynkelly Megan can not contain her bias, it's in every show, Fox owners Saudi Prince agnstT""",I believe in Trump: Slogans,,,,,,,,,1,,,,,,,1.0
1468,DT2500_3000.txt,DT,"""@JackBurtonReflx: @jdenino1 @DavidWohl @ss I listen to Glenn Beck and literally nothing he says makes any sense. Same with The View.""",Megan can not contain her bias: Loaded_Language,1,,,,,,,,,,,,,,,1.0
1469,DT2500_3000.txt,DT,"""@Belizediver88: @CNNSitRoom @CNN @megynkelly It will never happen. Fox will drop Kelly if it means no Trump. Nobody will watch w/o Trump.""","literally nothing he says makes any sense: Exaggeration,Minimisation, """"It will never happen. Fox will drop Kelly if it means no Trump. Nobody will watch w/o Trump."""" """""""": Black-and-White_Fallacy",,,,1,,,,,,,,,,,,2.0
1470,DT2500_3000.txt,DT,"""@jdenino1: @DavidWohl @realDonaldTrump https://t.co/RqMSSbfB0J BECK wanted to commit suicide after @ss surgery, clearly is unbalanced!""",He digs Trump: Loaded_Language,1,,,,,,,,,,,,,,,1.0
1471,DT2500_3000.txt,DT,"Thank you - Farmington, New Hampshire! #FITN #Trump2016 https://t.co/bJ9Z3qZBQu","""clearly is unbalanced!"""""": Doubt",,,,,1,,,,,,,,,,,1.0
1472,DT2500_3000.txt,DT,Cruz going down fast in recent polls- dropping like a rock. Lies never work!,"Cruz lies are almost as bad as Jeb's. These politicians will do anything to stay at the trough: Exaggeration,Minimisation",,,,1,,,,,,,,,,,,1.0
1473,DT2500_3000.txt,DT,Ted Cruz is a nervous wreck. He is making reckless charges not caring for the truth! His poll #'s are way down!,"dropping like a rock: Loaded_Language, ""Lies never work"": Thought-terminating_Cliches, ""a nervous wreck"": Name_Calling,Labeling",1,,,,,,,,,,,,,,,3.0
1474,DT2500_3000.txt,DT,I will be on @CNNSitRoom with @wolfblitzer from 5-7pm est. on @CNN.,He is making reckless charges not caring for the truth: Doubt,,,,,1,,,,,,,,,,,1.0
1475,DT2500_3000.txt,DT,#NewYork tromps #Jonas. Day after storm of the century the big city is up and running unlike others in the northeast. Must be #NewYorkValues,"our country: Flag-Waving, ""storm of the century"": Exaggeration,Minimisation",,,,,,,1,,,,,,,,,2.0
1476,DT2500_3000.txt,DT,I will be on The Situation Room with @wolfblitzer from 5-7pm est on CNN,MakeAmericaGreatAgain: Repetition,,,1,,,,,,,,,,,,,1.0
1477,DT2500_3000.txt,DT,I want to win for the people of this great country. The only people I will owe are the voters. #Trump2016 Video: https://t.co/rx7aOQqN7y,I want to win for the people of this great country: Flag-Waving,,,,,,,1,,,,,,,,,1.0
1478,DT2500_3000.txt,DT,IPSOS/REUTERS POLL Thank you! #Trump2016 #MakeAmericaGreatAgain https://t.co/sbzp75EPSq,The only people I will owe are the voters: Black-and-White_Fallacy,,,,,,,,,,,1,,,,,1.0
1479,DT2500_3000.txt,DT,"It's time for Ted Cruz to either settle his problem with the FACT that he was born in Canada and was a citizen of Canada, or get out of race",MakeAmericaGreatAgain: Repetition,,,1,,,,,,,,,,,,,1.0
1480,DT2500_3000.txt,DT,"""@red77angelluis: @realDonaldTrump @NeilTurner_ @YouTube LET'S GET TRUMP!! GO TRUMP!! USA!USA!""",Rubio is a carbon copy of Obama. We need a true leader Vote: Appeal_to_Authority,,,,,,,,,,1,,,,,,1.0
1481,DT2500_3000.txt,DT,"""@MrJuuon: #WeAreBernie will be overtaken by #WeWantTrump. We are superior and have more supporters. #makeamericagreatagain #trump.""","LET'S GET TRUMP: Slogans, """"GO TRUMP!! USA!USA!"""""""": Slogans",,,,,,,,,2,,,,,,,2.0
1482,DT2500_3000.txt,DT,"""@Knight276: @C4Constitution trump right again #With_Cruz_you_lose! Nobody supports Canuck Cruz #MakeAmericaGreatAgain #trump2016","We are superior and have more supporters: Whataboutism,Straw_Men,Red_Herring, """"makeamericagreatagain #trump."""""""": Slogans",,,,,,,,,,,,,1,,,2.0
1483,DT2500_3000.txt,DT,"""@Tuggers56: @PMgeezer Hillary is so afraid of him. The GOP is afraid of him. The American people embrace him! Let's elect him, DonaldTrump","MakeAmericaGreatAgain: Repetition, ""Hillary is so afraid of him. The GOP is afraid of him. The American people embrace him! Let's elect him"": Flag-Waving",,,1,,,,,,,,,,,,,2.0
1484,DT2500_3000.txt,DT,Trump +15 on Cruz in 2 weeks. Cruz may look back and ask why he ever attacked Trump. DT has killed him ever since. https://t.co/KJj5VhwlnF,the kitchen sink: Loaded_Language,1,,,,,,,,,,,,,,,1.0
1485,DT2500_3000.txt,DT,"""@MaryAnn1942: @realDonaldTrump @CBSNews ... You are like Superman, everywhere! But I'm keeping up. Great!",has killed him: Loaded_Language,1,,,,,,,,,,,,,,,1.0
1486,DT2500_3000.txt,DT,"""@M0ther0f2kids: @meetthepress @NBCNews @clewandowski Everyone B smart! U know deep down Trump is the ONLY 1 able to best LEAD""","Superman: Name_Calling,Labeling, ""Great"": Repetition",,1,,,,,,,,,,,,,,2.0
1487,DT2500_3000.txt,DT,"""@NeilTurner_: @realDonaldTrump https://t.co/uvn95NSIaA It's time we take America back! No more puppet presidents! #VoteTrump"" So true!","""Everyone B smart! U know deep down Trump is the ONLY 1 able to best LEAD"""""": Causal_Oversimplification",,,,,,,,1,,,,,,,,1.0
1488,DT2500_3000.txt,DT,"""@keksec__org: @realDonaldTrump You said it best! #MakeAmericaGreatAgain https://t.co/z6R6r2gpyK""","It's time we take America back: Flag-Waving, ""No more puppet presidents"": Slogans",,,,,,,1,,,,,,,,,2.0
1489,DT2500_3000.txt,DT,"Fox News Poll Thank you, New Hampshire! #FITN #Trump2016 https://t.co/jC1qisBbit","You said it best: Thought-terminating_Cliches, ""MakeAmericaGreatAgain"": Repetition",,,,,,,,,,,,1,,,,2.0
1490,DT2500_3000.txt,DT,"I will make our Military so big, powerful &amp; strong that no one will mess with us. #Trump2016 https://t.co/fxgCl9J1Wf https://t.co/PJECpbmkSE","I will make our Military so big, powerful &amp; strong that no one will mess with us: Black-and-White_Fallacy",,,,,,,,,,,1,,,,,1.0
1491,DT2500_3000.txt,DT,"""@noamscheiber: Dow down almost 2000 pts since start of year, but still outperforming Wall Street's investment in Jeb.",i honestly believe you are the only one who can make #AmericaGreatAgain: Appeal_to_Authority,,,,,,,,,,1,,,,,,1.0
1492,DT2500_3000.txt,DT,"""@CarolBurnett3: @AnnCoulter I just love the way Ann Coulter remembers your acts of kindness Donald Trump....GO Trump we love you""","""""""Triumph with"": Loaded_Language, ""lose with"": Loaded_Language",2,,,,,,,,,,,,,,,2.0
1493,DT2500_3000.txt,DT,"""@snoozinglion1: Full Speech: Donald Trump Campaign Rally in Pella IA (1-23-16) https://t.co/dUWQyP00kN via @YouTube One of his best ever""","""GO Trump we love you"""""": Slogans",,,,,,,,,1,,,,,,,1.0
1494,DT2500_3000.txt,DT,Serious doubt in Illinois as to whether or not Cruz can run for President. First of many challenges. https://t.co/j9pngqvo5X,"crying @GlennBeck: Name_Calling,Labeling, ""Dumb as a rock"": Loaded_Language",,1,,,,,,,,,,,,,,2.0
1495,DT2500_3000.txt,DT,.@williebosshog such an honor to get your endorsement. You are a fantastic guy! It will not be forgotten. Don and Eric say hello!,such an honor to: Loaded_Language,1,,,,,,,,,,,,,,,1.0
1496,DT2500_3000.txt,DT,"Heading now to Pella, Iowa. Big crowd! Remember, Trump is a big buyer of Pella windows. See you soon!",You are a fantastic guy: Loaded_Language,1,,,,,,,,,,,,,,,1.0
1497,DT2500_3000.txt,DT,"For the great people of Iowa, find your #IACaucus location at https://t.co/3KWOl20zMm. So important to vote! #MakeAmericaGreatAgain",great people: Repetition,,,1,,,,,,,,,,,,,1.0
1498,DT2500_3000.txt,DT,"Just left Sioux Center, Iowa. My speech was very well received. Truly great people! Packed house- overflow!","So important to vote: Repetition, ""MakeAmericaGreatAgain"": Repetition",,,2,,,,,,,,,,,,,2.0
1499,DT2500_3000.txt,DT,"Failing @GlennBeck lost all credibility. Not only was he fired @ FOX, he would have voted for Clinton over McCain. https://t.co/dfCOkb7Ex8",Failing @GlennBeck lost all credibility: Doubt,,,,,1,,,,,,,,,,,1.0
1500,DT2500_3000.txt,DT,Based on @MegynKelly's conflict of interest and bias she should not be allowed to be a moderator of the next debate.,"he would have voted for Clinton over McCain: Whataboutism,Straw_Men,Red_Herring",,,,,,,,,,,,,1,,,1.0
1501,DT2500_3000.txt,DT,"Ted Cruz poll numbers are down big. Because he was born in Canada and was, until recently, a Canadian citizen, many believe he cannot run!",Make America Great Again: Repetition,,,1,,,,,,,,,,,,,1.0
1502,DT2500_3000.txt,DT,".@AnnCoulter has been amazing. We will win and establish strong borders, we will build a WALL and Mexico will pay. We will be great again!","phony: Loaded_Language, ""All bull, politicians are all talk and no action-it won't happen"": Doubt, ""amazing"": Repetition",1,,,,,,,,,,,,,,,3.0
1503,DT2500_3000.txt,DT,I will be the greatest job-producing president in American history. #Trump2016 #VoteTrump https://t.co/tykxcT5ZtG https://t.co/oc480lwVQg,"We will be great again: Repetition, ""I will be the greatest job-producing president in American history"": Exaggeration,Minimisation",,,1,,,,,,,,,,,,,2.0
1504,DT2500_3000.txt,DT,"""@TheSouthwasRite: @NRO cancelling my subscription- you people are idiots. @realDonaldTrump WILL be our next President. #Trump2016 #RNC""","great folks: Name_Calling,Labeling",,1,,,,,,,,,,,,,,1.0
1505,DT2500_3000.txt,DT,A wonderful article by a writer who truly gets it. I am for the people and the people are for me. #Trump2016 https://t.co/6rh849dlYZ,you people are idiots: Doubt,,,,,1,,,,,,,,,,,1.0
1506,DT2500_3000.txt,DT,"Is Cruz honest? He is in bed w/ Wall St. &amp; is funded by Goldman Sachs/Citi, low interest loans. No legal disclosure &amp; never sold off assets.",I am for the people and the people are for me: Slogans,,,,,,,,,1,,,,,,,1.0
1507,DT2500_3000.txt,DT,The only reason irrelevant @GlennBeck doesn't like me is I refused to do his failing show - asked many times. Very few listeners - sad!,"Puppet: Name_Calling,Labeling, ""The only reason irrelevant @GlennBeck doesn't like me is I refused to do his failing show"": Causal_Oversimplification",,1,,,,,,,,,,,,,,2.0
1508,DT2500_3000.txt,DT,".@BrentBozell, one of the National Review lightweights, came to my office begging for money like a dog. Why doesn't he say that?",sad: Loaded_Language,1,,,,,,,,,,,,,,,1.0
1509,DT2500_3000.txt,DT,"Just watched Jeb's ad where he desperately needed mommy to help him. Jeb --- mom can't help you with ISIS, the Chinese or with Putin.",begging for money like a dog: Loaded_Language,1,,,,,,,,,,,,,,,1.0
1510,DT2500_3000.txt,DT,The tax scam Washington Post does among the most inaccurate stories of all. Really dishonest reporting.,"really honorable guy: Name_Calling,Labeling",,1,,,,,,,,,,,,,,1.0
1511,DT2500_3000.txt,DT,"Just received the new Fox poll. Thank you, America! #Trump2016 https://t.co/QKNineuS8H","The tax scam Washington Post does among the most inaccurate stories of all: Exaggeration,Minimisation",,,,1,,,,,,,,,,,,1.0
1512,DT2500_3000.txt,DT,Wow! New National Zogby Poll just out:.TRUMP 45. CRUZ 13. RUBIO 8. Big numbers.,"Really dishonest reporting: Doubt, ""Thank you, America"": Repetition",,,,,1,,,,,,,,,,,2.0
1513,DT2500_3000.txt,DT,"""National Black Republican Association Endorses Donald J. Trump"" #Trump2016 #MakeAmericaGreatAgain https://t.co/9IPw30G5OG",MakeAmericaGreatAgain: Repetition,,,1,,,,,,,,,,,,,1.0
1514,DT2500_3000.txt,DT,New Reuters poll! Thank you! #MakeAmericaGreatAgain #Trump2016 https://t.co/KDVZoUia4I,MakeAmericaGreatAgain: Repetition,,,1,,,,,,,,,,,,,1.0
1515,DT2500_3000.txt,DT,The dying @NRO National Review has totally given up the fight against Barrack Obama. They have been losing for years. I will beat Hillary!,"MakeAmericaGreatAgain: Repetition, ""The dying @NRO National Review"": Name_Calling,Labeling",,,1,,,,,,,,,,,,,2.0
1516,DT2500_3000.txt,DT,Wow! This might be my highest # yet! Thank you to my opposition- you are totally ineffective &amp; have been for years! https://t.co/o1l1XNZvhU,I will beat Hillary: Thought-terminating_Cliches,,,,,,,,,,,,1,,,,1.0
1517,DT2500_3000.txt,DT,"""@WhiteGenocideTM: @realDonaldTrump Poor Jeb. I could've sworn I saw him outside Trump Tower the other day! https://t.co/e5uLRubqla""","you are totally ineffective &amp: Exaggeration,Minimisation",,,,1,,,,,,,,,,,,1.0
1518,DT2500_3000.txt,DT,"""@Lisa_Milicaj: Truth be told, I never heard of The National Review until they ""tried"" to declare war on you. No worries, you got my vote!""",Poor Jeb: Loaded_Language,1,,,,,,,,,,,,,,,1.0
1519,DT2500_3000.txt,DT,"After spending $89 million, @JebBush is at the bottom of the barrel in polls. He is ashamed to use the name ""Bush"" in ads. Low energy guy!","""""""tried"""" to declare war on"": Loaded_Language, """"No worries, you got my vote!"""""""": Thought-terminating_Cliches",1,,,,,,,,,,,,,,,2.0
1520,DT2500_3000.txt,DT,The failing @NRO National Review Magazine has just been informed by the Republican National Committee that they cannot participate in debate,"Low energy guy: Name_Calling,Labeling, ""failing @NRO National"": Name_Calling,Labeling",,2,,,,,,,,,,,,,,2.0
1521,DT2500_3000.txt,DT,"""@TruBluMajority: #laurencetribe calls Cruz ""constitutional hypocrite"" on @WBUR https://t.co/qRFINtcJlX @pbsgwen @charlierose @jaketapper","""Big problem """""": Loaded_Language",1,,,,,,,,,,,,,,,1.0
1522,DT2500_3000.txt,DT,"#TedCruz eligibility to be President not settled law, says Cruz' Constitutional Law Professor, #LaurenceTribe https://t.co/GWKoJsBINZ""","""""""constitutional hypocrite"""""": Name_Calling,Labeling",,1,,,,,,,,,,,,,,1.0
1523,DT2500_3000.txt,DT,"""@BornToBeGOP: @realDonaldTrump No sleep for the #TrumpTrain!""",With your help we can #MakeAmericaGreatAgain: Slogans,,,,,,,,,1,,,,,,,1.0
1524,DT2500_3000.txt,DT,"""@realOllieTaylor: Isn't it time we had a president? Let goofy Glen keep Canada Cruz who can't win. The American people have Trump!""",No sleep: Loaded_Language,1,,,,,,,,,,,,,,,1.0
1525,DT2500_3000.txt,DT,"Ted Cruz complains about my views on eminent domain, but without it we wouldn't have roads, highways, airports, schools or even pipelines.","Isn't it time we had a president: Thought-terminating_Cliches, """"The American people have Trump!"""""""": Slogans",,,,,,,,,,,,1,,,,2.0
